task_id,success,is_correct,accuracy,execution_time,transformations,action_used,grid_size,train_examples,test_examples,primary_transformation,transformation_confidence,was_fallback_used,llm_proposed_action,fallback_reason,llm_time,detection_time,action_time,num_colors,num_objects,mode,error
task_draw_line_08,True,True,1.0000,2.57,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,2.551,0.000,0.000,1,0,single,
task_draw_line_09,True,False,0.9600,6.69,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,6.689,0.000,0.000,1,0,single,
task_draw_line_10,True,True,1.0000,3.51,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,3.506,0.000,0.000,1,0,single,
task_flood_fill_01,True,True,1.0000,3.55,flood_fill|flood_fill,flood_fill,8x6,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,3.538,0.002,0.000,1,0,single,
task_flood_fill_02,True,True,1.0000,3.84,flood_fill|flood_fill,flood_fill,7x8,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,3.828,0.005,0.000,1,0,single,
task_flood_fill_03,True,True,1.0000,99.23,flood_fill|flood_fill,flood_fill,4x10,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,99.213,0.002,0.000,2,0,single,
task_flood_fill_04,True,True,1.0000,52.87,flood_fill|flood_fill,flood_fill,5x6,2,1,flood_fill,1.0000,True,,direct_flood_fill,52.859,0.001,0.000,1,0,single,
task_flood_fill_05,True,True,1.0000,102.58,flood_fill,flood_fill,8x8,1,1,flood_fill,1.0000,True,,direct_flood_fill,102.571,0.001,0.000,1,0,single,
task_flood_fill_06,True,True,1.0000,13.46,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,,direct_flood_fill,13.452,0.000,0.000,1,0,single,
task_flood_fill_07,True,False,0.9700,6.65,reflection,reflect,10x10,1,1,reflection,0.9500,True,,direct_reflect,6.641,0.000,0.001,1,0,single,
task_flood_fill_08,True,True,1.0000,7.46,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,,direct_flood_fill,7.450,0.001,0.000,1,0,single,
task_flood_fill_09,True,True,1.0000,2.59,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,,direct_flood_fill,2.585,0.000,0.000,1,0,single,
task_flood_fill_10,True,True,1.0000,34.96,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,,direct_flood_fill,34.955,0.000,0.000,1,0,single,
task_multi_objects_01,True,False,0.8400,55.30,,,10x10,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_02,True,False,0.7500,11.86,,,8x8,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_03,True,False,0.8833,6.46,,,10x12,2,1,,0.0000,False,,,0.000,0.000,0.000,3,0,single,
task_multi_objects_04,True,False,0.8400,4.32,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_05,True,False,0.9400,54.16,color_change|rotation,color_change,10x10,1,1,color_change,1.0000,True,,direct_color_change,54.140,0.004,0.001,1,0,single,
task_multi_objects_06,True,True,1.0000,50.11,rotation,rotate,10x10,1,1,rotation,1.0000,True,,direct_rotate,50.101,0.001,0.002,1,0,single,
task_multi_objects_07,True,False,0.9400,5.93,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,3,0,single,
task_multi_objects_08,True,False,0.8800,4.45,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_09,True,False,0.9700,12.37,scaling,scale,10x10,1,1,scaling,0.9000,True,,direct_scale,12.358,0.003,0.000,2,0,single,
task_multi_objects_10,True,False,0.9900,7.72,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,,direct_symmetry,7.710,0.001,0.000,2,0,single,
task_pattern_tile_01,True,True,1.0000,25.61,tiling|tiling,tile,2x2,2,1,tiling,1.0000,True,,no_llm_json,25.605,0.000,0.000,1,0,single,
task_pattern_tile_02,True,True,1.0000,21.60,tiling|tiling,tile,3x3,2,1,tiling,1.0000,True,,no_llm_json,21.567,0.000,0.000,2,0,single,
task_pattern_tile_03,True,True,1.0000,51.00,tiling,tile,2x2,1,1,tiling,1.0000,True,,no_llm_json,50.988,0.001,0.000,2,0,single,
task_pattern_tile_04,True,True,1.0000,7.75,tiling,tile,2x3,1,1,tiling,1.0000,True,,no_llm_json,7.741,0.000,0.000,1,0,single,
task_pattern_tile_05,True,True,1.0000,2.31,tiling,tile,3x2,1,1,tiling,1.0000,True,,no_llm_json,2.301,0.000,0.000,1,0,single,
task_pattern_tile_06,True,True,1.0000,3.51,tiling,tile,3x3,1,1,tiling,1.0000,True,,no_llm_json,3.504,0.000,0.000,1,0,single,
task_pattern_tile_07,True,True,1.0000,12.28,tiling,tile,3x3,1,1,tiling,1.0000,True,,no_llm_json,12.273,0.000,0.000,1,0,single,
task_pattern_tile_08,True,True,1.0000,3.40,tiling,tile,3x3,1,1,tiling,1.0000,True,,no_llm_json,3.389,0.000,0.000,1,0,single,
task_pattern_tile_09,True,True,1.0000,2.95,tiling,tile,3x3,1,1,tiling,1.0000,True,,no_llm_json,2.939,0.000,0.000,1,0,single,
task_pattern_tile_10,True,True,1.0000,31.97,tiling,tile,3x3,1,1,tiling,1.0000,True,,no_llm_json,31.947,0.000,0.000,9,0,single,
task_reflection_01,True,True,1.0000,8.05,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,,direct_reflect,8.017,0.019,0.000,1,0,single,
task_reflection_02,True,True,1.0000,6.13,reflection|rotation|reflection,reflect,8x8,2,1,reflection,1.0000,True,,direct_reflect,6.121,0.001,0.000,1,0,single,
task_reflection_03,True,True,1.0000,10.76,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,,direct_reflect,10.733,0.006,0.000,1,0,single,
task_reflection_04,True,True,1.0000,42.40,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,,direct_reflect,42.384,0.001,0.000,1,0,single,
task_reflection_05,True,True,1.0000,18.54,rotation|reflection,rotate,8x8,2,1,rotation,1.0000,True,,direct_rotate,18.519,0.001,0.002,1,0,single,
task_reflection_06,True,False,0.6667,2.06,reflection|reflection,reflect,6x6,2,1,reflection,1.0000,True,,direct_reflect,2.048,0.000,0.000,1,0,single,
task_reflection_07,True,True,1.0000,2.47,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,,direct_reflect,2.439,0.002,0.000,1,0,single,
task_reflection_08,True,True,1.0000,13.29,reflection,reflect,10x10,1,1,reflection,1.0000,True,,direct_reflect,13.283,0.000,0.000,1,0,single,
task_reflection_09,True,True,1.0000,3.16,rotation,rotate,10x10,1,1,rotation,1.0000,True,,direct_rotate,3.153,0.001,0.000,1,0,single,
task_reflection_10,True,True,1.0000,2.54,composite|rotation|translation,composite,10x10,1,1,composite,1.0000,True,,direct_composite,2.529,0.002,0.004,1,0,single,
task_rotation_01,True,False,0.8906,2.99,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,,direct_rotate,2.891,0.003,0.000,1,0,single,
task_rotation_02,True,True,1.0000,3.06,rotation|reflection|rotation,rotate,8x8,2,1,rotation,1.0000,True,,direct_rotate,3.044,0.002,0.000,1,0,single,
task_rotation_03,True,False,0.9062,5.87,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,,direct_rotate,5.860,0.002,0.000,1,0,single,
task_rotation_04,True,True,1.0000,3.54,reflection|rotation|rotation,reflect,8x8,2,1,reflection,1.0000,True,,direct_reflect,3.528,0.001,0.000,1,0,single,
task_rotation_05,True,True,1.0000,4.10,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,,direct_reflect,4.082,0.004,0.000,1,0,single,
task_rotation_06,True,True,1.0000,4.72,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,,direct_rotate,4.701,0.004,0.000,1,0,single,
task_rotation_07,True,False,0.9600,7.22,rotation,rotate,10x10,1,1,rotation,1.0000,True,,direct_rotate,7.181,0.001,0.000,1,0,single,
task_rotation_08,True,True,1.0000,7.31,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,,direct_reflect,7.298,0.001,0.004,1,0,single,
task_rotation_09,True,True,1.0000,17.72,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,,direct_reflect,17.691,0.000,0.000,1,0,single,
task_rotation_10,True,True,1.0000,3.95,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,,direct_reflect,3.938,0.001,0.000,1,0,single,
task_scale_01,True,True,1.0000,25.60,scaling|scaling,scale,10x10,2,1,scaling,0.9000,True,,direct_scale,25.582,0.007,0.004,1,0,single,
task_scale_02,True,True,1.0000,9.89,scaling|scaling,scale,10x10,2,1,scaling,0.9000,True,,direct_scale,9.856,0.008,0.000,1,0,single,
task_scale_03,True,True,1.0000,3.79,scaling,scale,10x10,1,1,scaling,0.9000,True,,direct_scale,3.773,0.003,0.000,1,0,single,
task_scale_04,True,True,1.0000,13.07,scaling|scaling,scale,12x12,2,1,scaling,0.9000,True,,direct_scale,13.046,0.008,0.000,1,0,single,
task_scale_05,True,True,1.0000,9.68,scaling,scale,10x10,1,1,scaling,0.9000,True,,direct_scale,9.659,0.008,0.002,1,0,single,
task_scale_06,True,True,1.0000,3.93,scaling,scale,10x10,1,1,scaling,0.9000,True,,direct_scale,3.915,0.003,0.000,1,0,single,
task_scale_07,True,True,1.0000,4.00,scaling,scale,10x10,1,1,scaling,0.9000,True,,direct_scale,3.987,0.002,0.000,1,0,single,
task_scale_08,True,True,1.0000,4.73,scaling,scale,10x10,1,1,scaling,0.9000,True,,direct_scale,4.723,0.001,0.000,1,0,single,
task_scale_09,True,True,1.0000,5.27,scaling,scale,10x10,1,1,scaling,0.9000,True,,direct_scale,5.254,0.003,0.000,1,0,single,
task_scale_10,True,True,1.0000,4.09,scaling,scale,10x10,1,1,scaling,0.9000,True,,direct_scale,4.078,0.003,0.000,1,0,single,
task_symmetry_01,True,True,1.0000,19.03,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,,direct_symmetry,19.018,0.002,0.002,1,0,single,
task_symmetry_02,True,True,1.0000,2.88,symmetry|symmetry,symmetry,6x5,2,1,symmetry,1.0000,True,,direct_symmetry,2.875,0.001,0.000,1,0,single,
task_symmetry_03,True,True,1.0000,5.42,symmetry,symmetry,5x9,2,1,symmetry,1.0000,True,,direct_symmetry,5.389,0.009,0.000,1,0,single,
task_symmetry_04,True,True,1.0000,6.67,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,,direct_symmetry,6.653,0.002,0.000,1,0,single,
task_symmetry_05,True,False,0.9400,2.10,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,,direct_symmetry,2.082,0.001,0.000,1,0,single,
task_symmetry_06,True,False,0.9219,6.25,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,,direct_symmetry,6.240,0.001,0.000,1,0,single,
task_symmetry_07,True,False,0.9400,4.36,rotation,rotate,10x10,1,1,rotation,1.0000,True,,direct_rotate,4.353,0.003,0.000,1,0,single,
task_symmetry_08,True,True,1.0000,3.69,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,,direct_symmetry,3.676,0.001,0.000,1,0,single,
task_symmetry_09,True,False,0.9400,2.93,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,,direct_symmetry,2.918,0.001,0.000,1,0,single,
task_symmetry_10,True,True,1.0000,2.97,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,,direct_symmetry,2.961,0.001,0.000,1,0,single,
task_tiling_01,True,True,1.0000,13.83,tiling|tiling,tile,2x2,2,1,tiling,1.0000,True,,no_llm_json,13.821,0.000,0.000,2,0,single,
task_tiling_02,True,True,1.0000,3.55,tiling|tiling,tile,3x3,2,1,tiling,1.0000,True,,no_llm_json,3.525,0.000,0.000,1,0,single,
task_tiling_03,True,True,1.0000,8.39,tiling|tiling,tile,2x3,2,1,tiling,1.0000,True,,no_llm_json,8.370,0.000,0.000,1,0,single,
task_tiling_04,True,True,1.0000,6.30,tiling,tile,2x2,1,1,tiling,1.0000,True,,no_llm_json,6.294,0.000,0.000,4,0,single,
task_tiling_05,True,True,1.0000,4.04,tiling,tile,1x3,1,1,tiling,1.0000,True,,no_llm_json,4.030,0.000,0.000,3,0,single,
task_tiling_06,True,True,1.0000,6.70,tiling,tile,3x1,1,1,tiling,1.0000,True,,no_llm_json,6.691,0.000,0.000,3,0,single,
task_tiling_07,True,True,1.0000,3.50,tiling,tile,1x1,1,1,tiling,1.0000,True,,no_llm_json,3.475,0.000,0.000,1,0,single,
task_tiling_08,True,True,1.0000,3.95,tiling,tile,2x2,1,1,tiling,1.0000,True,,no_llm_json,3.944,0.000,0.000,1,0,single,
task_tiling_09,True,True,1.0000,8.06,tiling,tile,3x3,1,1,tiling,1.0000,True,,no_llm_json,8.051,0.000,0.000,1,0,single,
task_tiling_10,True,True,1.0000,9.40,tiling,tile,2x2,1,1,tiling,1.0000,True,,no_llm_json,9.390,0.000,0.000,1,0,single,
task_translation_01,True,True,1.0000,19.38,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,True,,no_llm_json,19.362,0.002,0.000,1,0,single,
task_translation_02,True,True,1.0000,2.98,translation|rotation|reflection,translate,8x8,2,1,translation,1.0000,True,,direct_translate,2.971,0.001,0.000,1,0,single,
task_translation_03,True,True,1.0000,8.50,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,True,,no_llm_json,8.485,0.001,0.001,1,0,single,
task_translation_04,True,True,1.0000,4.57,translation|translation,translate,8x8,2,1,translation,1.0000,True,,no_llm_json,4.543,0.003,0.000,1,0,single,
task_translation_05,True,True,1.0000,7.30,translation|rotation|translation|rotation,translate,6x6,2,1,translation,1.0000,True,,no_llm_json,7.295,0.002,0.001,1,0,single,
task_translation_06,True,True,1.0000,4.87,translation|translation,translate,8x8,2,1,translation,1.0000,True,,no_llm_json,4.853,0.003,0.000,1,0,single,
task_translation_07,True,True,1.0000,44.35,translation|translation,translate,8x8,2,1,translation,1.0000,True,,no_llm_json,44.333,0.001,0.000,1,0,single,
task_translation_08,True,True,1.0000,6.36,translation|rotation|translation|rotation,translate,7x7,2,1,translation,1.0000,True,,no_llm_json,6.341,0.001,0.000,1,0,single,
task_translation_09,True,True,1.0000,2.08,translation,translate,10x10,1,1,translation,1.0000,True,,no_llm_json,2.056,0.001,0.000,1,0,single,
task_translation_10,True,False,0.9400,4.90,translation|rotation,translate,10x10,1,1,translation,1.0000,True,,no_llm_json,4.887,0.001,0.000,1,0,single,
