task_id,success,is_correct,accuracy,execution_time,transformations,action_used,grid_size,train_examples,test_examples,primary_transformation,transformation_confidence,was_fallback_used,llm_proposed_action,fallback_reason,llm_time,detection_time,action_time,num_colors,num_objects,mode,error
task_multi_objects_10,True,False,0.9900,5.33,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.326,0.000,0.000,2,0,single,
task_pattern_tile_01,True,True,1.0000,5.44,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,5.437,0.000,0.000,1,0,single,
task_pattern_tile_02,True,True,1.0000,9.33,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,9.323,0.000,0.000,2,0,single,
task_pattern_tile_03,True,True,1.0000,5.30,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,5.292,0.000,0.003,2,0,single,
task_pattern_tile_04,True,True,1.0000,2.66,tiling,tile,2x3,1,1,tiling,1.0000,False,tile,,2.651,0.000,0.000,1,0,single,
task_pattern_tile_05,True,True,1.0000,2.78,tiling,tile,3x2,1,1,tiling,1.0000,False,tile,,2.775,0.000,0.000,1,0,single,
task_pattern_tile_06,True,True,1.0000,3.03,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.019,0.000,0.000,1,0,single,
task_pattern_tile_07,True,True,1.0000,3.99,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.986,0.000,0.000,1,0,single,
task_pattern_tile_08,True,True,1.0000,4.09,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,4.078,0.000,0.000,1,0,single,
task_pattern_tile_09,True,True,1.0000,2.68,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,2.671,0.000,0.000,1,0,single,
task_pattern_tile_10,True,True,1.0000,7.79,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,7.780,0.000,0.000,9,0,single,
task_reflection_01,True,True,1.0000,5.09,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.079,0.001,0.001,1,0,single,
task_reflection_02,True,True,1.0000,5.07,reflection|rotation|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.065,0.001,0.000,1,0,single,
task_reflection_03,True,True,1.0000,5.07,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.060,0.000,0.001,1,0,single,
task_reflection_04,True,True,1.0000,5.07,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.062,0.001,0.000,1,0,single,
task_reflection_05,True,True,1.0000,5.07,rotation|reflection,reflect,8x8,2,1,rotation,1.0000,True,reflect,direct_rotate,5.059,0.001,0.001,1,0,single,
task_reflection_06,True,False,0.6667,4.01,reflection|reflection,reflect,6x6,2,1,reflection,1.0000,True,reflect,direct_reflect,4.002,0.000,0.000,1,0,single,
task_reflection_07,True,True,1.0000,3.95,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.947,0.000,0.000,1,0,single,
task_reflection_08,True,True,1.0000,3.96,reflection,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.954,0.000,0.000,1,0,single,
task_reflection_09,True,True,1.0000,3.97,rotation,reflect,10x10,1,1,rotation,1.0000,True,reflect,direct_rotate,3.959,0.001,0.001,1,0,single,
task_reflection_10,True,True,1.0000,4.50,composite|rotation|translation,translate,10x10,1,1,composite,1.0000,True,translate,direct_composite,4.486,0.002,0.000,1,0,single,
task_rotation_01,True,False,0.8906,6.31,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,6.297,0.000,0.001,1,0,single,
task_rotation_02,True,True,1.0000,5.07,rotation|reflection|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,5.064,0.000,0.001,1,0,single,
task_rotation_03,True,False,0.9062,5.07,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,5.058,0.001,0.000,1,0,single,
task_rotation_04,True,True,1.0000,5.09,reflection|rotation|rotation,rotate,8x8,2,1,reflection,1.0000,True,rotate,direct_reflect,5.081,0.001,0.000,1,0,single,
task_rotation_05,True,True,1.0000,5.09,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.083,0.000,0.000,1,0,single,
task_rotation_06,True,True,1.0000,5.10,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,5.097,0.000,0.001,1,0,single,
task_rotation_07,True,False,0.9600,3.97,rotation,rotate,10x10,1,1,rotation,1.0000,True,rotate,direct_rotate,3.966,0.000,0.000,1,0,single,
task_rotation_08,True,True,1.0000,3.98,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.973,0.000,0.000,1,0,single,
task_rotation_09,True,True,1.0000,3.98,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.974,0.000,0.000,1,0,single,
task_rotation_10,True,True,1.0000,3.97,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.959,0.001,0.000,1,0,single,
task_scale_01,True,True,1.0000,5.19,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,5.182,0.001,0.001,1,0,single,
task_scale_02,True,True,1.0000,6.28,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,6.263,0.004,0.000,1,0,single,
task_scale_03,True,True,1.0000,4.62,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,4.611,0.001,0.000,1,0,single,
task_scale_04,True,True,1.0000,6.77,scaling|scaling,symmetry,12x12,2,1,scaling,0.9000,True,symmetry,direct_scale,6.759,0.002,0.000,1,0,single,
task_scale_05,True,True,1.0000,4.52,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,4.513,0.001,0.000,1,0,single,
task_scale_06,True,True,1.0000,4.59,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,4.584,0.003,0.000,1,0,single,
task_scale_07,True,True,1.0000,3.96,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,3.954,0.001,0.000,1,0,single,
task_scale_08,True,True,1.0000,4.25,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,4.246,0.001,0.000,1,0,single,
task_scale_09,True,True,1.0000,4.77,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,4.756,0.002,0.001,1,0,single,
task_scale_10,True,True,1.0000,4.58,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,4.568,0.002,0.000,1,0,single,
task_symmetry_01,True,True,1.0000,4.07,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.062,0.001,0.000,1,0,single,
task_symmetry_02,True,True,1.0000,3.81,symmetry|symmetry,symmetry,6x5,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.797,0.001,0.000,1,0,single,
task_symmetry_03,True,True,1.0000,7.11,symmetry,symmetry,5x9,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,7.098,0.002,0.001,1,0,single,
task_symmetry_04,True,True,1.0000,3.93,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.923,0.001,0.000,1,0,single,
task_symmetry_05,True,False,0.9400,4.18,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.172,0.001,0.000,1,0,single,
task_symmetry_06,True,False,0.9219,3.52,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.509,0.001,0.000,1,0,single,
task_symmetry_07,True,False,0.9400,4.90,rotation,symmetry,10x10,1,1,rotation,1.0000,True,symmetry,direct_rotate,4.891,0.001,0.000,1,0,single,
task_symmetry_08,True,True,1.0000,4.23,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.221,0.000,0.000,1,0,single,
task_symmetry_09,True,False,0.9400,4.76,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.749,0.001,0.000,1,0,single,
task_symmetry_10,True,True,1.0000,3.46,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.450,0.000,0.000,1,0,single,
task_tiling_01,True,True,1.0000,7.33,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,7.331,0.000,0.000,2,0,single,
task_tiling_02,True,True,1.0000,5.87,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,5.860,0.000,0.000,1,0,single,
task_tiling_03,True,True,1.0000,6.97,tiling|tiling,tile,2x3,2,1,tiling,1.0000,False,tile,,6.965,0.000,0.000,1,0,single,
task_tiling_04,True,True,1.0000,4.57,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,4.562,0.000,0.000,4,0,single,
task_tiling_05,True,True,1.0000,3.73,tiling,tile,1x3,1,1,tiling,1.0000,False,tile,,3.722,0.000,0.000,3,0,single,
task_tiling_06,True,True,1.0000,3.71,tiling,tile,3x1,1,1,tiling,1.0000,False,tile,,3.700,0.000,0.000,3,0,single,
task_tiling_07,True,True,1.0000,2.44,tiling,tile,1x1,1,1,tiling,1.0000,False,tile,,2.438,0.000,0.000,1,0,single,
task_tiling_08,True,True,1.0000,4.41,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,4.406,0.000,0.000,1,0,single,
task_tiling_09,True,True,1.0000,2.62,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,2.610,0.000,0.000,1,0,single,
task_tiling_10,True,True,1.0000,2.35,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,2.343,0.000,0.000,1,0,single,
task_translation_01,True,True,1.0000,5.03,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,5.021,0.001,0.000,1,0,single,
task_translation_02,True,True,1.0000,5.22,translation|rotation|reflection,translate,8x8,2,1,translation,1.0000,True,translate,direct_translate,5.214,0.000,0.000,1,0,single,
task_translation_03,True,True,1.0000,5.24,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,5.229,0.001,0.000,1,0,single,
task_translation_04,True,True,1.0000,5.23,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.225,0.000,0.000,1,0,single,
task_translation_05,True,True,1.0000,3.91,translation|rotation|translation|rotation,translate,6x6,2,1,translation,1.0000,False,translate,,3.901,0.000,0.000,1,0,single,
task_translation_06,True,True,1.0000,5.21,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.207,0.000,0.000,1,0,single,
task_translation_07,True,True,1.0000,5.42,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.417,0.001,0.000,1,0,single,
task_translation_08,True,True,1.0000,4.44,translation|rotation|translation|rotation,translate,7x7,2,1,translation,1.0000,False,translate,,4.438,0.000,0.000,1,0,single,
task_translation_09,True,True,1.0000,3.83,translation,translate,10x10,1,1,translation,1.0000,False,translate,,3.815,0.001,0.000,1,0,single,
task_translation_10,True,False,0.9400,3.82,translation|rotation,translate,10x10,1,1,translation,1.0000,False,translate,,3.812,0.000,0.000,1,0,single,
