task_id,success,is_correct,accuracy,execution_time,transformations,action_used,grid_size,train_examples,test_examples,primary_transformation,transformation_confidence,was_fallback_used,llm_proposed_action,fallback_reason,llm_time,detection_time,action_time,num_colors,num_objects,mode,error
task_color_change_06,True,True,1.0000,6.40,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.388,0.002,0.001,1,0,single,
task_color_change_07,True,False,0.9600,5.10,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,5.095,0.001,0.000,1,0,single,
task_color_change_08,True,False,0.9400,5.03,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,5.018,0.002,0.000,1,0,single,
task_color_change_09,True,False,0.9200,5.04,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,5.030,0.001,0.002,1,0,single,
task_color_change_10,True,True,1.0000,5.02,color_change,color_change,10x10,1,1,color_change,1.0000,False,color_change,,5.013,0.000,0.000,1,0,single,
task_composite_01,True,True,1.0000,6.14,composite|rotation|composite|rotation,translate,8x8,2,1,composite,1.0000,True,translate,direct_composite,6.133,0.001,0.001,1,0,single,
task_composite_02,True,True,1.0000,6.18,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,6.176,0.000,0.000,1,0,single,
task_composite_03,True,True,1.0000,5.32,composite|rotation|composite|rotation,translate,7x7,2,1,composite,1.0000,True,translate,direct_composite,5.320,0.001,0.000,1,0,single,
task_composite_04,True,True,1.0000,8.07,translation|translation,translate,10x10,2,1,translation,1.0000,False,translate,,8.064,0.000,0.000,1,0,single,
task_composite_05,True,False,0.9400,4.86,reflection,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,4.850,0.000,0.000,1,0,single,
task_composite_06,True,False,0.9800,4.86,translation|reflection|rotation,translate,10x10,1,1,translation,1.0000,True,translate,direct_translate,4.848,0.000,0.000,1,0,single,
task_composite_07,True,True,1.0000,7.89,composite|rotation,composite,10x10,1,1,composite,1.0000,True,composite,direct_composite,7.881,0.001,0.000,1,0,single,
task_composite_08,True,False,0.9800,4.78,translation|reflection|rotation,translate,10x10,1,1,translation,1.0000,True,translate,direct_translate,4.768,0.000,0.001,1,0,single,
task_composite_09,True,False,0.9600,4.86,translation|reflection|rotation,translate,10x10,1,1,translation,1.0000,True,translate,direct_translate,4.858,0.000,0.000,1,0,single,
task_composite_10,True,True,1.0000,7.81,composite,composite,10x10,1,1,composite,1.0000,True,composite,direct_composite,7.799,0.001,0.001,1,0,single,
task_draw_line_01,True,True,1.0000,6.28,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.270,0.000,0.000,1,0,single,
task_draw_line_02,True,True,1.0000,6.87,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.860,0.000,0.000,1,0,single,
task_draw_line_03,True,True,1.0000,6.97,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.959,0.000,0.003,1,0,single,
task_draw_line_04,True,True,1.0000,6.97,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.960,0.000,0.000,1,0,single,
task_draw_line_05,True,True,1.0000,11.57,draw_line|draw_line|draw_line,draw_line,10x10,3,1,draw_line,1.0000,False,draw_line,,11.564,0.000,0.001,1,0,single,
task_draw_line_06,True,True,1.0000,5.11,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,5.103,0.000,0.000,1,0,single,
task_draw_line_07,True,True,1.0000,4.75,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,4.742,0.000,0.000,1,0,single,
task_draw_line_08,True,True,1.0000,4.75,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,4.741,0.000,0.000,1,0,single,
task_draw_line_09,True,True,1.0000,5.13,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,5.123,0.000,0.000,1,0,single,
task_draw_line_10,True,True,1.0000,4.74,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,4.739,0.000,0.000,1,0,single,
task_flood_fill_01,True,True,1.0000,6.00,flood_fill|flood_fill,flood_fill,8x6,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,5.996,0.001,0.000,1,0,single,
task_flood_fill_02,True,True,1.0000,5.40,flood_fill|flood_fill,flood_fill,7x8,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,5.400,0.000,0.000,1,0,single,
task_flood_fill_03,True,True,1.0000,6.17,flood_fill|flood_fill,flood_fill,4x10,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,6.157,0.000,0.001,2,0,single,
task_flood_fill_04,True,True,1.0000,5.14,flood_fill|flood_fill,flood_fill,5x6,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,5.136,0.001,0.000,1,0,single,
task_flood_fill_05,True,True,1.0000,4.39,flood_fill,flood_fill,8x8,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,4.375,0.001,0.001,1,0,single,
task_flood_fill_06,True,True,1.0000,5.32,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,5.312,0.000,0.001,1,0,single,
task_flood_fill_07,True,True,1.0000,5.75,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,5.738,0.000,0.001,1,0,single,
task_flood_fill_08,True,True,1.0000,6.60,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,6.586,0.006,0.001,1,0,single,
task_flood_fill_09,True,True,1.0000,6.35,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,6.345,0.000,0.001,1,0,single,
task_flood_fill_10,True,True,1.0000,7.88,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,7.875,0.001,0.001,1,0,single,
task_multi_objects_01,True,True,1.0000,15.70,,,10x10,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_02,True,True,1.0000,12.04,,,8x8,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_03,True,True,1.0000,13.65,,,10x12,2,1,,0.0000,False,,,0.000,0.000,0.000,3,0,single,
task_multi_objects_04,True,True,1.0000,7.75,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_05,True,False,0.9400,11.80,color_change|rotation,color_change,10x10,1,1,color_change,1.0000,True,color_change,direct_color_change,11.791,0.001,0.000,1,0,single,
task_multi_objects_06,True,True,1.0000,5.13,rotation,translate,10x10,1,1,rotation,1.0000,True,translate,direct_rotate,5.119,0.000,0.000,1,0,single,
task_multi_objects_07,True,True,1.0000,10.05,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,3,0,single,
task_multi_objects_08,True,False,0.9400,6.86,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_09,True,False,0.9700,12.82,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,12.812,0.001,0.000,2,0,single,
task_multi_objects_10,True,False,0.9900,6.47,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,6.457,0.000,0.001,2,0,single,
task_pattern_tile_01,True,True,1.0000,6.73,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,6.723,0.000,0.000,1,0,single,
task_pattern_tile_02,True,True,1.0000,11.50,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,11.493,0.000,0.000,2,0,single,
task_pattern_tile_03,True,True,1.0000,6.41,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,6.401,0.000,0.000,2,0,single,
task_pattern_tile_04,True,True,1.0000,3.21,tiling,tile,2x3,1,1,tiling,1.0000,False,tile,,3.207,0.000,0.000,1,0,single,
task_pattern_tile_05,True,True,1.0000,3.39,tiling,tile,3x2,1,1,tiling,1.0000,False,tile,,3.388,0.000,0.000,1,0,single,
task_pattern_tile_06,True,True,1.0000,3.77,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.762,0.000,0.000,1,0,single,
task_pattern_tile_07,True,True,1.0000,4.96,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,4.957,0.000,0.000,1,0,single,
task_pattern_tile_08,True,True,1.0000,4.96,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,4.951,0.000,0.000,1,0,single,
task_pattern_tile_09,True,True,1.0000,3.27,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.265,0.000,0.000,1,0,single,
task_pattern_tile_10,True,True,1.0000,9.55,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,9.539,0.000,0.000,9,0,single,
task_reflection_01,True,True,1.0000,6.33,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,6.321,0.000,0.001,1,0,single,
task_reflection_02,True,True,1.0000,6.31,reflection|rotation|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,6.301,0.000,0.001,1,0,single,
task_reflection_03,True,True,1.0000,6.23,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,6.219,0.000,0.001,1,0,single,
task_reflection_04,True,True,1.0000,6.30,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,6.294,0.000,0.001,1,0,single,
task_reflection_05,True,True,1.0000,6.23,rotation|reflection,reflect,8x8,2,1,rotation,1.0000,True,reflect,direct_rotate,6.219,0.000,0.002,1,0,single,
task_reflection_06,True,False,0.6667,5.01,reflection|reflection,reflect,6x6,2,1,reflection,1.0000,True,reflect,direct_reflect,5.003,0.000,0.001,1,0,single,
task_reflection_07,True,True,1.0000,4.86,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,4.854,0.000,0.000,1,0,single,
task_reflection_08,True,True,1.0000,4.94,reflection,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,4.934,0.000,0.001,1,0,single,
task_reflection_09,True,True,1.0000,4.88,rotation,reflect,10x10,1,1,rotation,1.0000,True,reflect,direct_rotate,4.877,0.000,0.001,1,0,single,
task_reflection_10,True,True,1.0000,5.87,composite|rotation|translation,translate,10x10,1,1,composite,1.0000,True,translate,direct_composite,5.859,0.001,0.001,1,0,single,
task_rotation_01,True,True,1.0000,6.52,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,6.505,0.000,0.001,1,0,single,
task_rotation_02,True,True,1.0000,178.35,rotation|reflection|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,178.297,0.000,0.003,1,0,single,
task_rotation_03,True,True,1.0000,1062.22,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,1062.009,0.002,0.001,1,0,single,
task_rotation_04,True,True,1.0000,1966.38,reflection|rotation|rotation,rotate,8x8,2,1,reflection,1.0000,True,rotate,direct_reflect,1966.368,0.000,0.001,1,0,single,
task_rotation_05,True,True,1.0000,959.31,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,959.304,0.000,0.001,1,0,single,
task_rotation_06,True,True,1.0000,1055.36,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,1055.348,0.001,0.001,1,0,single,
task_rotation_07,True,True,1.0000,1024.96,rotation,rotate,10x10,1,1,rotation,1.0000,True,rotate,direct_rotate,1024.951,0.000,0.001,1,0,single,
task_rotation_08,True,True,1.0000,1003.90,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,1003.893,0.001,0.001,1,0,single,
task_rotation_09,True,True,1.0000,942.83,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,942.818,0.001,0.000,1,0,single,
task_rotation_10,True,True,1.0000,963.82,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,963.815,0.001,0.001,1,0,single,
task_scale_01,True,True,1.0000,960.27,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,960.256,0.003,0.003,1,0,single,
task_scale_02,True,True,1.0000,183.61,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,183.598,0.004,0.002,1,0,single,
task_scale_03,True,True,1.0000,116.63,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,116.616,0.002,0.001,1,0,single,
task_scale_04,True,True,1.0000,8.28,scaling|scaling,symmetry,12x12,2,1,scaling,0.9000,True,symmetry,direct_scale,8.264,0.006,0.000,1,0,single,
task_scale_05,True,True,1.0000,6.16,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,6.146,0.001,0.001,1,0,single,
task_scale_06,True,True,1.0000,5.72,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,5.712,0.001,0.002,1,0,single,
task_scale_07,True,True,1.0000,5.45,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,5.421,0.002,0.007,1,0,single,
task_scale_08,True,True,1.0000,5.26,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,5.237,0.001,0.001,1,0,single,
task_scale_09,True,True,1.0000,6.14,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,6.125,0.001,0.004,1,0,single,
task_scale_10,True,True,1.0000,5.80,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,5.769,0.005,0.001,1,0,single,
task_symmetry_01,True,True,1.0000,5.24,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.229,0.001,0.002,1,0,single,
task_symmetry_02,True,True,1.0000,4.80,symmetry|symmetry,symmetry,6x5,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.791,0.001,0.000,1,0,single,
task_symmetry_03,True,True,1.0000,5.29,symmetry,UNKNOWN,5x9,2,1,symmetry,1.0000,True,UNKNOWN,direct_symmetry,5.283,0.001,0.001,1,0,single,
task_symmetry_04,True,True,1.0000,4.97,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.956,0.000,0.003,1,0,single,
task_symmetry_05,True,True,1.0000,5.35,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.331,0.000,0.000,1,0,single,
task_symmetry_06,True,True,1.0000,4.42,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.420,0.000,0.000,1,0,single,
task_symmetry_07,True,False,0.9400,5.99,rotation,symmetry,10x10,1,1,rotation,1.0000,True,symmetry,direct_rotate,5.986,0.001,0.000,1,0,single,
task_symmetry_08,True,True,1.0000,5.13,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.122,0.000,0.000,1,0,single,
task_symmetry_09,True,False,0.9400,5.80,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.798,0.001,0.000,1,0,single,
task_symmetry_10,True,True,1.0000,4.20,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.188,0.000,0.002,1,0,single,
task_tiling_01,True,True,1.0000,8.42,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,8.419,0.000,0.000,2,0,single,
task_tiling_02,True,True,1.0000,7.15,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,7.140,0.000,0.001,1,0,single,
task_tiling_03,True,True,1.0000,8.67,tiling|tiling,tile,2x3,2,1,tiling,1.0000,False,tile,,8.659,0.000,0.000,1,0,single,
task_tiling_04,True,True,1.0000,5.51,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,5.500,0.000,0.001,4,0,single,
task_tiling_05,True,True,1.0000,4.72,tiling,tile,1x3,1,1,tiling,1.0000,False,tile,,4.713,0.000,0.000,3,0,single,
task_tiling_06,True,True,1.0000,4.67,tiling,tile,3x1,1,1,tiling,1.0000,False,tile,,4.660,0.000,0.000,3,0,single,
task_tiling_07,True,True,1.0000,2.73,tiling,tile,1x1,1,1,tiling,1.0000,False,tile,,2.727,0.000,0.001,1,0,single,
task_tiling_08,True,True,1.0000,5.46,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,5.457,0.000,0.000,1,0,single,
task_tiling_09,True,True,1.0000,3.21,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.202,0.000,0.000,1,0,single,
task_tiling_10,True,True,1.0000,2.98,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,2.978,0.000,0.000,1,0,single,
task_translation_01,True,True,1.0000,6.20,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,6.196,0.000,0.000,1,0,single,
task_translation_02,True,True,1.0000,6.18,translation|rotation|reflection,translate,8x8,2,1,translation,1.0000,True,translate,direct_translate,6.174,0.000,0.000,1,0,single,
task_translation_03,True,True,1.0000,6.13,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,6.129,0.000,0.000,1,0,single,
task_translation_04,True,True,1.0000,6.24,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,6.227,0.000,0.001,1,0,single,
task_translation_05,True,True,1.0000,4.64,translation|rotation|translation|rotation,translate,6x6,2,1,translation,1.0000,False,translate,,4.632,0.000,0.000,1,0,single,
task_translation_06,True,True,1.0000,6.13,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,6.130,0.000,0.000,1,0,single,
task_translation_07,True,True,1.0000,6.14,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,6.135,0.000,0.000,1,0,single,
task_translation_08,True,True,1.0000,6.04,translation|rotation|translation|rotation,translate,7x7,2,1,translation,1.0000,False,translate,,6.030,0.002,0.000,1,0,single,
task_translation_09,True,True,1.0000,4.86,translation,translate,10x10,1,1,translation,1.0000,False,translate,,4.847,0.000,0.001,1,0,single,
task_translation_10,True,False,0.9400,4.86,translation|rotation,translate,10x10,1,1,translation,1.0000,False,translate,,4.851,0.000,0.000,1,0,single,
