task_id,success,is_correct,accuracy,execution_time,transformations,action_used,grid_size,train_examples,test_examples,primary_transformation,transformation_confidence,was_fallback_used,llm_proposed_action,fallback_reason,llm_time,detection_time,action_time,num_colors,num_objects,mode,error
task_pattern_tile_01,True,True,1.0000,11.03,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,11.030,0.000,0.000,1,0,single,
task_pattern_tile_02,True,True,1.0000,9.25,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,9.241,0.000,0.000,2,0,single,
task_reflection_01,True,True,1.0000,5.10,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,False,reflect,,5.091,0.000,0.000,1,0,single,
task_reflection_02,True,True,1.0000,5.08,reflection|rotation|reflection,reflect,8x8,2,1,reflection,1.0000,False,reflect,,5.081,0.000,0.000,1,0,single,
task_reflection_03,True,True,1.0000,5.08,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,False,reflect,,5.074,0.001,0.000,1,0,single,
task_reflection_04,True,True,1.0000,5.09,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,False,reflect,,5.081,0.001,0.000,1,0,single,
task_reflection_05,True,True,1.0000,5.09,rotation|reflection,reflect,8x8,2,1,rotation,1.0000,False,reflect,,5.084,0.001,0.000,1,0,single,
task_reflection_06,True,False,0.6667,4.04,reflection|reflection,reflect,6x6,2,1,reflection,1.0000,False,reflect,,4.032,0.000,0.000,1,0,single,
task_rotation_01,True,False,0.8906,5.10,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,False,rotate,,5.095,0.001,0.000,1,0,single,
task_rotation_02,True,True,1.0000,5.11,rotation|reflection|rotation,rotate,8x8,2,1,rotation,1.0000,False,rotate,,5.106,0.000,0.000,1,0,single,
task_rotation_03,True,False,0.9062,5.09,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,False,rotate,,5.079,0.000,0.000,1,0,single,
task_rotation_04,True,False,0.8750,5.08,reflection|rotation|rotation,rotate,8x8,2,1,reflection,1.0000,False,rotate,,5.076,0.001,0.000,1,0,single,
task_rotation_05,True,True,1.0000,5.09,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,False,reflect,,5.088,0.001,0.000,1,0,single,
task_rotation_06,True,True,1.0000,5.10,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,False,rotate,,5.095,0.000,0.000,1,0,single,
task_rotation_90,True,True,1.0000,4.37,composite|rotation|rotation,translate,7x7,2,1,composite,1.0000,True,translate,direct_composite,4.369,0.000,0.000,1,0,single,
task_scale_01,True,True,1.0000,5.17,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,5.167,0.001,0.000,1,0,single,
task_scale_02,True,True,1.0000,6.31,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,6.303,0.002,0.000,1,0,single,
task_scale_03,True,True,1.0000,4.59,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,4.584,0.001,0.000,1,0,single,
task_scale_04,True,True,1.0000,6.75,scaling|scaling,symmetry,12x12,2,1,scaling,0.9000,True,symmetry,direct_scale,6.742,0.001,0.000,1,0,single,
task_symmetry_01,True,True,1.0000,4.08,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.075,0.000,0.000,1,0,single,
task_symmetry_02,True,True,1.0000,3.84,symmetry|symmetry,symmetry,6x5,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.833,0.000,0.000,1,0,single,
task_symmetry_03,True,True,1.0000,4.38,symmetry,symmetry,5x9,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.372,0.001,0.000,1,0,single,
task_symmetry_04,True,True,1.0000,3.92,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.912,0.001,0.000,1,0,single,
task_tiling_01,True,True,1.0000,6.86,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,6.856,0.000,0.000,2,0,single,
task_tiling_02,True,True,1.0000,5.87,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,5.860,0.000,0.000,1,0,single,
task_tiling_03,True,True,1.0000,6.94,tiling|tiling,tile,2x3,2,1,tiling,1.0000,False,tile,,6.938,0.000,0.000,1,0,single,
task_translation_01,True,True,1.0000,5.05,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,5.046,0.000,0.000,1,0,single,
task_translation_02,True,True,1.0000,5.06,translation|rotation|reflection,translate,8x8,2,1,translation,1.0000,False,translate,,5.056,0.001,0.000,1,0,single,
task_translation_03,True,True,1.0000,5.05,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,5.047,0.001,0.000,1,0,single,
task_translation_04,True,True,1.0000,5.06,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.050,0.001,0.000,1,0,single,
task_translation_05,True,True,1.0000,3.84,translation|rotation|translation|rotation,translate,6x6,2,1,translation,1.0000,False,translate,,3.832,0.001,0.000,1,0,single,
task_translation_06,True,True,1.0000,5.05,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.048,0.001,0.000,1,0,single,
task_translation_07,True,True,1.0000,5.06,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.054,0.000,0.000,1,0,single,
task_translation_08,True,True,1.0000,4.44,translation|rotation|translation|rotation,translate,7x7,2,1,translation,1.0000,False,translate,,4.437,0.000,0.000,1,0,single,
