task_id,success,is_correct,accuracy,execution_time,transformations,action_used,grid_size,train_examples,test_examples,primary_transformation,transformation_confidence,was_fallback_used,llm_proposed_action,fallback_reason,llm_time,detection_time,action_time,num_colors,num_objects,mode,error
task_color_change_04,True,True,1.0000,6.48,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.467,0.001,0.001,1,0,single,
task_color_change_05,True,False,0.8750,6.47,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.458,0.003,0.000,1,0,single,
task_color_change_06,True,True,1.0000,6.49,composite|color_change|rotation|composite|color_change|rotation,color_change,8x8,2,1,composite,1.0000,True,color_change,direct_composite,6.479,0.003,0.000,1,0,single,
task_color_change_07,True,False,0.9600,5.09,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,5.088,0.001,0.001,1,0,single,
task_color_change_08,True,False,0.9400,5.10,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,5.090,0.002,0.001,1,0,single,
task_color_change_09,True,False,0.9200,5.10,composite|color_change|rotation,color_change,10x10,1,1,composite,1.0000,True,color_change,direct_composite,5.091,0.002,0.001,1,0,single,
task_color_change_10,True,True,1.0000,5.02,color_change,color_change,10x10,1,1,color_change,1.0000,False,color_change,,5.010,0.001,0.001,1,0,single,
task_composite_01,True,True,1.0000,6.14,composite|rotation|composite|rotation,translate,8x8,2,1,composite,1.0000,True,translate,direct_composite,6.131,0.003,0.001,1,0,single,
task_composite_02,True,True,1.0000,6.22,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,6.213,0.001,0.000,1,0,single,
task_composite_03,True,True,1.0000,5.41,composite|rotation|composite|rotation,translate,7x7,2,1,composite,1.0000,True,translate,direct_composite,5.404,0.001,0.000,1,0,single,
task_composite_04,True,True,1.0000,8.15,translation|translation,translate,10x10,2,1,translation,1.0000,False,translate,,8.144,0.000,0.000,1,0,single,
task_composite_05,True,False,0.9400,4.85,reflection,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,4.841,0.000,0.000,1,0,single,
task_composite_06,True,False,0.9800,4.77,translation|reflection|rotation,translate,10x10,1,1,translation,1.0000,True,translate,direct_translate,4.760,0.001,0.001,1,0,single,
task_composite_07,True,True,1.0000,7.86,composite|rotation,composite,10x10,1,1,composite,1.0000,True,composite,direct_composite,7.857,0.001,0.000,1,0,single,
task_composite_08,True,False,0.9800,4.77,translation|reflection|rotation,translate,10x10,1,1,translation,1.0000,True,translate,direct_translate,4.767,0.001,0.000,1,0,single,
task_composite_09,True,False,0.9600,5.18,translation|reflection|rotation,translate,10x10,1,1,translation,1.0000,True,translate,direct_translate,5.179,0.000,0.000,1,0,single,
task_composite_10,True,True,1.0000,7.78,composite,composite,10x10,1,1,composite,1.0000,True,composite,direct_composite,7.762,0.002,0.001,1,0,single,
task_draw_line_01,True,True,1.0000,6.32,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.316,0.000,0.001,1,0,single,
task_draw_line_02,True,True,1.0000,6.30,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.294,0.000,0.001,1,0,single,
task_draw_line_03,True,True,1.0000,6.96,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.951,0.000,0.001,1,0,single,
task_draw_line_04,True,True,1.0000,6.97,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,6.962,0.000,0.001,1,0,single,
task_draw_line_05,True,True,1.0000,11.67,draw_line|draw_line|draw_line,draw_line,10x10,3,1,draw_line,1.0000,False,draw_line,,11.660,0.000,0.001,1,0,single,
task_draw_line_06,True,True,1.0000,5.19,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,5.183,0.000,0.001,1,0,single,
task_draw_line_07,True,True,1.0000,5.39,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,5.383,0.000,0.001,1,0,single,
task_draw_line_08,True,True,1.0000,4.74,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,4.736,0.000,0.001,1,0,single,
task_draw_line_09,True,True,1.0000,5.12,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,5.110,0.000,0.000,1,0,single,
task_draw_line_10,True,True,1.0000,4.75,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,4.749,0.000,0.001,1,0,single,
task_flood_fill_01,True,True,1.0000,6.08,flood_fill|flood_fill,flood_fill,8x6,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,6.066,0.001,0.001,1,0,single,
task_flood_fill_02,True,True,1.0000,5.72,flood_fill|flood_fill,flood_fill,7x8,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,5.714,0.000,0.000,1,0,single,
task_flood_fill_03,True,True,1.0000,6.51,flood_fill|flood_fill,flood_fill,4x10,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,6.493,0.000,0.005,2,0,single,
task_flood_fill_04,True,True,1.0000,5.43,flood_fill|flood_fill,flood_fill,5x6,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,5.417,0.001,0.000,1,0,single,
task_flood_fill_05,True,True,1.0000,4.59,flood_fill,flood_fill,8x8,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,4.585,0.000,0.001,1,0,single,
task_flood_fill_06,True,True,1.0000,5.65,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,5.639,0.001,0.001,1,0,single,
task_flood_fill_07,True,True,1.0000,6.04,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,6.036,0.000,0.000,1,0,single,
task_flood_fill_08,True,True,1.0000,7.30,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,7.240,0.060,0.001,1,0,single,
task_flood_fill_09,True,True,1.0000,6.92,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,6.915,0.000,0.001,1,0,single,
task_flood_fill_10,True,True,1.0000,8.01,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,7.998,0.000,0.001,1,0,single,
task_multi_objects_01,True,True,1.0000,11.91,,,10x10,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_02,True,True,1.0000,16.23,,,8x8,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_03,True,True,1.0000,13.65,,,10x12,2,1,,0.0000,False,,,0.000,0.000,0.000,3,0,single,
task_multi_objects_04,True,True,1.0000,10.24,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_05,True,False,0.9400,11.80,color_change|rotation,color_change,10x10,1,1,color_change,1.0000,True,color_change,direct_color_change,11.786,0.002,0.001,1,0,single,
task_multi_objects_06,True,True,1.0000,5.91,rotation,translate,10x10,1,1,rotation,1.0000,True,translate,direct_rotate,5.905,0.000,0.002,1,0,single,
task_multi_objects_07,True,True,1.0000,10.75,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,3,0,single,
task_multi_objects_08,True,False,0.9400,11.90,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_09,True,False,0.9700,13.05,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,13.036,0.003,0.002,2,0,single,
task_multi_objects_10,True,False,0.9900,6.62,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,6.607,0.001,0.001,2,0,single,
task_pattern_tile_01,True,True,1.0000,6.76,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,6.755,0.000,0.000,1,0,single,
task_pattern_tile_02,True,True,1.0000,11.60,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,11.586,0.000,0.001,2,0,single,
task_pattern_tile_03,True,True,1.0000,6.43,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,6.422,0.000,0.000,2,0,single,
task_pattern_tile_04,True,True,1.0000,3.21,tiling,tile,2x3,1,1,tiling,1.0000,False,tile,,3.198,0.000,0.000,1,0,single,
task_pattern_tile_05,True,True,1.0000,3.37,tiling,tile,3x2,1,1,tiling,1.0000,False,tile,,3.360,0.000,0.001,1,0,single,
task_pattern_tile_06,True,True,1.0000,3.76,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.750,0.000,0.000,1,0,single,
task_pattern_tile_07,True,True,1.0000,4.96,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,4.951,0.000,0.000,1,0,single,
task_pattern_tile_08,True,True,1.0000,4.97,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,4.959,0.000,0.000,1,0,single,
task_pattern_tile_09,True,True,1.0000,3.29,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.279,0.000,0.000,1,0,single,
task_pattern_tile_10,True,True,1.0000,9.62,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,9.609,0.000,0.000,9,0,single,
task_reflection_01,True,True,1.0000,6.24,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,6.228,0.001,0.001,1,0,single,
task_reflection_02,True,True,1.0000,6.24,reflection|rotation|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,6.232,0.000,0.000,1,0,single,
task_reflection_03,True,True,1.0000,6.38,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,6.372,0.001,0.000,1,0,single,
task_reflection_04,True,True,1.0000,6.31,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,6.302,0.000,0.001,1,0,single,
task_reflection_05,True,True,1.0000,6.24,rotation|reflection,reflect,8x8,2,1,rotation,1.0000,True,reflect,direct_rotate,6.232,0.001,0.001,1,0,single,
task_reflection_06,True,False,0.6667,5.09,reflection|reflection,reflect,6x6,2,1,reflection,1.0000,True,reflect,direct_reflect,5.079,0.000,0.001,1,0,single,
task_reflection_07,True,True,1.0000,4.85,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,4.846,0.000,0.001,1,0,single,
task_reflection_08,True,True,1.0000,4.86,reflection,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,4.852,0.000,0.001,1,0,single,
task_reflection_09,True,True,1.0000,5.00,rotation,reflect,10x10,1,1,rotation,1.0000,True,reflect,direct_rotate,4.985,0.001,0.001,1,0,single,
task_reflection_10,True,True,1.0000,5.44,composite|rotation|translation,translate,10x10,1,1,composite,1.0000,True,translate,direct_composite,5.435,0.001,0.000,1,0,single,
task_rotation_01,True,True,1.0000,6.29,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,6.280,0.001,0.000,1,0,single,
task_rotation_02,True,True,1.0000,6.35,rotation|reflection|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,6.340,0.001,0.002,1,0,single,
task_rotation_03,True,True,1.0000,6.27,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,6.264,0.001,0.000,1,0,single,
task_rotation_04,True,True,1.0000,6.26,reflection|rotation|rotation,rotate,8x8,2,1,reflection,1.0000,True,rotate,direct_reflect,6.252,0.000,0.001,1,0,single,
task_rotation_05,True,True,1.0000,6.23,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,6.221,0.001,0.001,1,0,single,
task_rotation_06,True,True,1.0000,6.27,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,6.255,0.001,0.001,1,0,single,
task_rotation_07,True,True,1.0000,4.98,rotation,rotate,10x10,1,1,rotation,1.0000,True,rotate,direct_rotate,4.970,0.000,0.001,1,0,single,
task_rotation_08,True,True,1.0000,4.86,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,4.848,0.001,0.001,1,0,single,
task_rotation_09,True,True,1.0000,4.95,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,4.946,0.000,0.000,1,0,single,
task_rotation_10,True,True,1.0000,4.91,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,4.904,0.000,0.001,1,0,single,
task_scale_01,True,True,1.0000,6.56,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,6.556,0.002,0.002,1,0,single,
task_scale_02,True,True,1.0000,7.81,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,7.798,0.004,0.000,1,0,single,
task_scale_03,True,True,1.0000,5.65,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,5.641,0.003,0.000,1,0,single,
task_scale_04,True,True,1.0000,8.41,scaling|scaling,symmetry,12x12,2,1,scaling,0.9000,True,symmetry,direct_scale,8.403,0.001,0.001,1,0,single,
task_scale_05,True,True,1.0000,5.80,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,5.785,0.002,0.001,1,0,single,
task_scale_06,True,True,1.0000,5.98,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,5.973,0.001,0.002,1,0,single,
task_scale_07,True,True,1.0000,62.50,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,62.272,0.012,0.001,1,0,single,
task_scale_08,True,True,1.0000,6.71,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,6.698,0.001,0.001,1,0,single,
task_scale_09,True,True,1.0000,9.22,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,9.202,0.004,0.001,1,0,single,
task_scale_10,True,True,1.0000,18.83,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,18.793,0.013,0.001,1,0,single,
task_symmetry_01,True,True,1.0000,72.83,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,72.817,0.001,0.001,1,0,single,
task_symmetry_02,True,True,1.0000,1063.70,symmetry|symmetry,symmetry,6x5,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,1063.687,0.002,0.000,1,0,single,
task_symmetry_03,True,True,1.0000,42.87,symmetry,unknown_transformation,5x9,2,1,symmetry,1.0000,True,unknown_transformation,direct_symmetry,42.862,0.001,0.003,1,0,single,
task_symmetry_04,True,True,1.0000,5.18,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.157,0.001,0.009,1,0,single,
task_symmetry_05,True,True,1.0000,5.41,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.386,0.001,0.001,1,0,single,
task_symmetry_06,True,True,1.0000,4.61,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.602,0.000,0.001,1,0,single,
task_symmetry_07,True,False,0.9400,6.39,rotation,symmetry,10x10,1,1,rotation,1.0000,True,symmetry,direct_rotate,6.371,0.001,0.010,1,0,single,
task_symmetry_08,True,True,1.0000,5.78,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.746,0.000,0.016,1,0,single,
task_symmetry_09,True,False,0.9400,6.42,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,6.384,0.002,0.009,1,0,single,
task_symmetry_10,True,True,1.0000,4.36,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.345,0.000,0.001,1,0,single,
task_tiling_01,True,True,1.0000,8.50,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,8.486,0.000,0.001,2,0,single,
task_tiling_02,True,True,1.0000,7.42,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,7.411,0.000,0.000,1,0,single,
task_tiling_03,True,True,1.0000,8.80,tiling|tiling,tile,2x3,2,1,tiling,1.0000,False,tile,,8.796,0.000,0.001,1,0,single,
task_tiling_04,True,True,1.0000,5.88,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,5.868,0.000,0.002,4,0,single,
task_tiling_05,True,True,1.0000,4.93,tiling,tile,1x3,1,1,tiling,1.0000,False,tile,,4.904,0.000,0.001,3,0,single,
task_tiling_06,True,True,1.0000,4.86,tiling,tile,3x1,1,1,tiling,1.0000,False,tile,,4.849,0.000,0.000,3,0,single,
task_tiling_07,True,True,1.0000,2.98,tiling,tile,1x1,1,1,tiling,1.0000,False,tile,,2.978,0.000,0.000,1,0,single,
task_tiling_08,True,True,1.0000,5.71,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,5.701,0.000,0.000,1,0,single,
task_tiling_09,True,True,1.0000,3.40,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.396,0.000,0.000,1,0,single,
task_tiling_10,True,True,1.0000,3.22,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,3.217,0.000,0.001,1,0,single,
task_translation_01,True,True,1.0000,6.93,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,6.878,0.004,0.004,1,0,single,
task_translation_02,True,True,1.0000,6.55,translation|rotation|reflection,translate,8x8,2,1,translation,1.0000,True,translate,direct_translate,6.540,0.001,0.000,1,0,single,
task_translation_03,True,True,1.0000,6.74,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,6.730,0.001,0.001,1,0,single,
task_translation_04,True,True,1.0000,6.66,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,6.650,0.000,0.002,1,0,single,
task_translation_05,True,True,1.0000,5.08,translation|rotation|translation|rotation,translate,6x6,2,1,translation,1.0000,False,translate,,5.072,0.001,0.000,1,0,single,
task_translation_06,True,True,1.0000,6.31,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,6.303,0.000,0.000,1,0,single,
task_translation_07,True,True,1.0000,6.20,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,6.188,0.000,0.001,1,0,single,
task_translation_08,True,True,1.0000,5.49,translation|rotation|translation|rotation,translate,7x7,2,1,translation,1.0000,False,translate,,5.484,0.001,0.000,1,0,single,
task_translation_09,True,True,1.0000,4.87,translation,translate,10x10,1,1,translation,1.0000,False,translate,,4.868,0.000,0.001,1,0,single,
task_translation_10,True,False,0.9400,4.94,translation|rotation,translate,10x10,1,1,translation,1.0000,False,translate,,4.931,0.000,0.000,1,0,single,
