task_id,success,is_correct,accuracy,execution_time,transformations,action_used,grid_size,train_examples,test_examples,primary_transformation,transformation_confidence,was_fallback_used,llm_proposed_action,fallback_reason,llm_time,detection_time,action_time,num_colors,num_objects,mode,error
task_draw_line_04,True,True,1.0000,5.70,draw_line|draw_line,draw_line,8x8,2,1,draw_line,1.0000,False,draw_line,,5.693,0.000,0.001,1,0,single,
task_draw_line_05,True,True,1.0000,9.53,draw_line|draw_line|draw_line,draw_line,10x10,3,1,draw_line,1.0000,False,draw_line,,9.525,0.000,0.001,1,0,single,
task_draw_line_06,True,False,0.9300,4.23,rotation,draw_line,10x10,1,1,rotation,1.0000,True,draw_line,direct_rotate,4.208,0.013,0.001,1,0,single,
task_draw_line_07,True,True,1.0000,3.89,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,3.885,0.000,0.000,1,0,single,
task_draw_line_08,True,True,1.0000,3.74,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,3.729,0.000,0.000,1,0,single,
task_draw_line_09,True,False,0.9600,4.35,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,4.347,0.000,0.000,1,0,single,
task_draw_line_10,True,True,1.0000,3.73,draw_line,draw_line,10x10,1,1,draw_line,1.0000,False,draw_line,,3.730,0.000,0.001,1,0,single,
task_flood_fill_01,True,True,1.0000,4.82,flood_fill|flood_fill,flood_fill,8x6,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,4.812,0.001,0.000,1,0,single,
task_flood_fill_02,True,True,1.0000,4.22,flood_fill|flood_fill,flood_fill,7x8,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,4.213,0.000,0.000,1,0,single,
task_flood_fill_03,True,True,1.0000,4.90,flood_fill|flood_fill,flood_fill,4x10,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,4.889,0.001,0.000,2,0,single,
task_flood_fill_04,True,True,1.0000,4.16,flood_fill|flood_fill,flood_fill,5x6,2,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,4.152,0.001,0.000,1,0,single,
task_flood_fill_05,True,True,1.0000,3.44,flood_fill,flood_fill,8x8,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,3.432,0.000,0.001,1,0,single,
task_flood_fill_06,True,True,1.0000,4.15,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,4.144,0.000,0.001,1,0,single,
task_flood_fill_07,True,False,0.9700,4.04,reflection,reflect,10x10,1,1,reflection,0.9500,True,reflect,direct_reflect,4.032,0.000,0.000,1,0,single,
task_flood_fill_08,True,True,1.0000,5.16,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,5.149,0.000,0.006,1,0,single,
task_flood_fill_09,True,True,1.0000,6.66,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,6.643,0.001,0.001,1,0,single,
task_flood_fill_10,True,True,1.0000,6.42,flood_fill,flood_fill,10x10,1,1,flood_fill,1.0000,True,flood_fill,direct_flood_fill,6.411,0.000,0.001,1,0,single,
task_multi_objects_01,True,True,1.0000,12.10,,,10x10,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_02,True,True,1.0000,9.10,,,8x8,2,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_03,True,True,1.0000,12.84,,,10x12,2,1,,0.0000,False,,,0.000,0.000,0.000,3,0,single,
task_multi_objects_04,True,True,1.0000,6.54,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_05,True,False,0.9400,9.32,color_change|rotation,color_change,10x10,1,1,color_change,1.0000,True,color_change,direct_color_change,9.309,0.001,0.001,1,0,single,
task_multi_objects_06,True,True,1.0000,4.19,rotation,translate,10x10,1,1,rotation,1.0000,True,translate,direct_rotate,4.189,0.000,0.000,1,0,single,
task_multi_objects_07,True,True,1.0000,11.02,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,3,0,single,
task_multi_objects_08,True,False,0.9400,9.35,,,10x10,1,1,,0.0000,False,,,0.000,0.000,0.000,2,0,single,
task_multi_objects_09,True,False,0.9700,10.34,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,10.328,0.001,0.002,2,0,single,
task_multi_objects_10,True,False,0.9900,5.38,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.373,0.000,0.000,2,0,single,
task_pattern_tile_01,True,True,1.0000,5.37,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,5.361,0.000,0.000,1,0,single,
task_pattern_tile_02,True,True,1.0000,9.21,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,9.196,0.000,0.000,2,0,single,
task_pattern_tile_03,True,True,1.0000,5.22,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,5.210,0.000,0.000,2,0,single,
task_pattern_tile_04,True,True,1.0000,2.62,tiling,tile,2x3,1,1,tiling,1.0000,False,tile,,2.615,0.000,0.000,1,0,single,
task_pattern_tile_05,True,True,1.0000,2.75,tiling,tile,3x2,1,1,tiling,1.0000,False,tile,,2.739,0.000,0.000,1,0,single,
task_pattern_tile_06,True,True,1.0000,3.11,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.100,0.000,0.000,1,0,single,
task_pattern_tile_07,True,True,1.0000,3.98,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.976,0.000,0.000,1,0,single,
task_pattern_tile_08,True,True,1.0000,4.00,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,3.994,0.000,0.000,1,0,single,
task_pattern_tile_09,True,True,1.0000,2.64,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,2.634,0.000,0.000,1,0,single,
task_pattern_tile_10,True,True,1.0000,8.43,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,8.427,0.000,0.000,9,0,single,
task_reflection_01,True,True,1.0000,5.08,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.079,0.000,0.001,1,0,single,
task_reflection_02,True,True,1.0000,5.08,reflection|rotation|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.070,0.000,0.000,1,0,single,
task_reflection_03,True,True,1.0000,5.07,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.063,0.000,0.001,1,0,single,
task_reflection_04,True,True,1.0000,5.07,reflection|reflection,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.063,0.000,0.000,1,0,single,
task_reflection_05,True,True,1.0000,5.08,rotation|reflection,reflect,8x8,2,1,rotation,1.0000,True,reflect,direct_rotate,5.068,0.001,0.000,1,0,single,
task_reflection_06,True,False,0.6667,4.01,reflection|reflection,reflect,6x6,2,1,reflection,1.0000,True,reflect,direct_reflect,4.007,0.000,0.000,1,0,single,
task_reflection_07,True,True,1.0000,3.96,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.956,0.001,0.000,1,0,single,
task_reflection_08,True,True,1.0000,3.96,reflection,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.957,0.001,0.000,1,0,single,
task_reflection_09,True,True,1.0000,3.96,rotation,reflect,10x10,1,1,rotation,1.0000,True,reflect,direct_rotate,3.956,0.001,0.000,1,0,single,
task_reflection_10,True,True,1.0000,4.49,composite|rotation|translation,translate,10x10,1,1,composite,1.0000,True,translate,direct_composite,4.484,0.002,0.000,1,0,single,
task_rotation_01,True,False,0.8906,5.09,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,5.077,0.001,0.000,1,0,single,
task_rotation_02,True,True,1.0000,5.15,rotation|reflection|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,5.143,0.000,0.000,1,0,single,
task_rotation_03,True,False,0.9062,5.15,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,5.140,0.000,0.002,1,0,single,
task_rotation_04,True,True,1.0000,5.08,reflection|rotation|rotation,rotate,8x8,2,1,reflection,1.0000,True,rotate,direct_reflect,5.072,0.000,0.000,1,0,single,
task_rotation_05,True,True,1.0000,5.10,reflection|rotation|reflection|rotation,reflect,8x8,2,1,reflection,1.0000,True,reflect,direct_reflect,5.087,0.001,0.000,1,0,single,
task_rotation_06,True,True,1.0000,5.08,rotation|rotation,rotate,8x8,2,1,rotation,1.0000,True,rotate,direct_rotate,5.068,0.001,0.001,1,0,single,
task_rotation_07,True,False,0.9600,3.97,rotation,rotate,10x10,1,1,rotation,1.0000,True,rotate,direct_rotate,3.960,0.000,0.000,1,0,single,
task_rotation_08,True,True,1.0000,3.97,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.965,0.001,0.001,1,0,single,
task_rotation_09,True,True,1.0000,3.94,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.931,0.000,0.000,1,0,single,
task_rotation_10,True,True,1.0000,3.98,reflection|rotation,reflect,10x10,1,1,reflection,1.0000,True,reflect,direct_reflect,3.968,0.001,0.000,1,0,single,
task_scale_01,True,True,1.0000,5.19,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,5.173,0.004,0.001,1,0,single,
task_scale_02,True,True,1.0000,6.29,scaling|scaling,symmetry,10x10,2,1,scaling,0.9000,True,symmetry,direct_scale,6.277,0.005,0.000,1,0,single,
task_scale_03,True,True,1.0000,4.59,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,4.573,0.003,0.000,1,0,single,
task_scale_04,True,True,1.0000,6.72,scaling|scaling,symmetry,12x12,2,1,scaling,0.9000,True,symmetry,direct_scale,6.705,0.003,0.001,1,0,single,
task_scale_05,True,True,1.0000,4.44,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,4.432,0.002,0.000,1,0,single,
task_scale_06,True,True,1.0000,4.58,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,4.566,0.001,0.001,1,0,single,
task_scale_07,True,True,1.0000,3.99,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,3.979,0.002,0.001,1,0,single,
task_scale_08,True,True,1.0000,4.20,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,4.190,0.002,0.000,1,0,single,
task_scale_09,True,True,1.0000,4.79,scaling,symmetry,10x10,1,1,scaling,0.9000,True,symmetry,direct_scale,4.782,0.002,0.001,1,0,single,
task_scale_10,True,True,1.0000,4.57,scaling,scale,10x10,1,1,scaling,0.9000,True,scale,direct_scale,4.568,0.001,0.000,1,0,single,
task_symmetry_01,True,True,1.0000,4.07,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.063,0.000,0.000,1,0,single,
task_symmetry_02,True,True,1.0000,3.65,symmetry|symmetry,symmetry,6x5,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.641,0.001,0.000,1,0,single,
task_symmetry_03,True,True,1.0000,5.87,symmetry,symmetry,5x9,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,5.861,0.001,0.000,1,0,single,
task_symmetry_04,True,True,1.0000,3.96,symmetry|symmetry,symmetry,5x8,2,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.951,0.001,0.000,1,0,single,
task_symmetry_05,True,False,0.9400,4.25,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.244,0.001,0.000,1,0,single,
task_symmetry_06,True,False,0.9219,3.58,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.567,0.001,0.000,1,0,single,
task_symmetry_07,True,False,0.9400,5.08,rotation,symmetry,10x10,1,1,rotation,1.0000,True,symmetry,direct_rotate,5.071,0.001,0.001,1,0,single,
task_symmetry_08,True,True,1.0000,4.32,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.319,0.000,0.000,1,0,single,
task_symmetry_09,True,False,0.9400,4.83,symmetry,symmetry,10x10,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,4.828,0.000,0.000,1,0,single,
task_symmetry_10,True,True,1.0000,3.50,symmetry,symmetry,8x8,1,1,symmetry,1.0000,True,symmetry,direct_symmetry,3.494,0.000,0.000,1,0,single,
task_tiling_01,True,True,1.0000,6.82,tiling|tiling,tile,2x2,2,1,tiling,1.0000,False,tile,,6.817,0.000,0.000,2,0,single,
task_tiling_02,True,True,1.0000,5.85,tiling|tiling,tile,3x3,2,1,tiling,1.0000,False,tile,,5.847,0.000,0.000,1,0,single,
task_tiling_03,True,True,1.0000,7.05,tiling|tiling,tile,2x3,2,1,tiling,1.0000,False,tile,,7.046,0.000,0.000,1,0,single,
task_tiling_04,True,True,1.0000,4.41,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,4.407,0.000,0.000,4,0,single,
task_tiling_05,True,True,1.0000,4.31,tiling,tile,1x3,1,1,tiling,1.0000,False,tile,,4.301,0.000,0.000,3,0,single,
task_tiling_06,True,True,1.0000,3.66,tiling,tile,3x1,1,1,tiling,1.0000,False,tile,,3.649,0.000,0.000,3,0,single,
task_tiling_07,True,True,1.0000,2.35,tiling,tile,1x1,1,1,tiling,1.0000,False,tile,,2.345,0.000,0.000,1,0,single,
task_tiling_08,True,True,1.0000,4.43,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,4.417,0.000,0.000,1,0,single,
task_tiling_09,True,True,1.0000,2.68,tiling,tile,3x3,1,1,tiling,1.0000,False,tile,,2.674,0.000,0.000,1,0,single,
task_tiling_10,True,True,1.0000,2.43,tiling,tile,2x2,1,1,tiling,1.0000,False,tile,,2.423,0.000,0.000,1,0,single,
task_translation_01,True,True,1.0000,5.06,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,5.057,0.001,0.000,1,0,single,
task_translation_02,True,True,1.0000,5.06,translation|rotation|reflection,translate,8x8,2,1,translation,1.0000,True,translate,direct_translate,5.055,0.000,0.000,1,0,single,
task_translation_03,True,True,1.0000,5.04,translation|rotation|translation|rotation,translate,8x8,2,1,translation,1.0000,False,translate,,5.029,0.006,0.000,1,0,single,
task_translation_04,True,True,1.0000,5.07,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.055,0.001,0.000,1,0,single,
task_translation_05,True,True,1.0000,3.79,translation|rotation|translation|rotation,translate,6x6,2,1,translation,1.0000,False,translate,,3.784,0.001,0.000,1,0,single,
task_translation_06,True,True,1.0000,5.15,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.143,0.001,0.000,1,0,single,
task_translation_07,True,True,1.0000,5.12,translation|translation,translate,8x8,2,1,translation,1.0000,False,translate,,5.112,0.000,0.000,1,0,single,
task_translation_08,True,True,1.0000,4.44,translation|rotation|translation|rotation,translate,7x7,2,1,translation,1.0000,False,translate,,4.434,0.000,0.000,1,0,single,
task_translation_09,True,True,1.0000,3.86,translation,translate,10x10,1,1,translation,1.0000,False,translate,,3.855,0.001,0.000,1,0,single,
task_translation_10,True,False,0.9400,3.83,translation|rotation,translate,10x10,1,1,translation,1.0000,False,translate,,3.827,0.000,0.000,1,0,single,
